""	"Bifidobacterium"	"Subdoligranulum"	"Faecalibacterium"	"Escherichia_Shigella"	"Bacteroides"	"Akkermansia"	"Agathobacter"	"Blautia"	"Klebsiella"	"Collinsella"	"Lactobacillus"	"coprostanoligenes_group"	"Clostridium_sensu_stricto_1"	"Roseburia"	"Prevotella"	"CAG_352"	"Enterobacter"	"Streptococcus"	"Dialister"	"Christensenellaceae_R_7_group"	"Alistipes"	"torques_group"	"Lachnoclostridium"	"Parabacteroides"	"UCG_002"	"gnavus_group"	"Romboutsia"	"Veillonella"	"Coprococcus"	"Erysipelatoclostridium"	"Enterococcus"	"Monoglobus"	"UBA1819"	"Ruminococcus"	"Clostridia_UCG_014"	"Lachnospiraceae_NK4A136_group"	"Megasphaera"	"Butyricicoccus"	"Fusicatenibacter"	"Anaerostipes"	"Methanobrevibacter"	"UCG_005"	"Dorea"	"Phascolarctobacterium"	"Erysipelotrichaceae_UCG_003"	"Incertae_Sedis"	"Eisenbergiella"	"eligens_group"	"hallii_group"	"Flavonifractor"
"Fusicatenibacter"	-0.0642197735061309	0.41800876182438	0.600121837906373	-0.147559020988524	0.146364689078384	-0.197559314265343	0.519983251552399	0.272629973657914	-0.24302625342074	0.069345951338982	-0.0962068791650903	0.322055012092827	0.13001400923737	0.50336037617407	0.198746312625926	0.169352013818153	-0.0023749521621887	-0.059457737964314	0.113174960794578	0.146483147631233	0.089268552618285	0.256494799644062	-0.0944145175027956	-0.00553255536702869	0.414367077650894	-0.292441260959185	0.0787242782340059	0.166513575380408	0.555351768020229	-0.293533097799102	-0.403939198591811	0.453998639684363	-0.0743178814882442	0.354026208922922	0.304476504961066	0.507615069240664	-0.132856873591283	0.482417269798242	1	0.391916129283168	-0.029981270758981	0.258211165322842	0.56922016506414	0.106937992096714	0.45018359584465	0.0555386072804695	-0.153800026100391	0.271554385074442	0.259753275387256	0.0193366140223804
"Anaerostipes"	0.0504125823387284	0.119820471935476	0.355655370685424	-0.167000458708225	0.0605229108771691	-0.0673901014667575	0.324540013945921	0.348174870933637	-0.151516482348496	0.137290672328054	-0.116968474169976	0.196157203748308	0.05814280261379	0.283212693200571	0.052017691150756	0.103380535749399	-0.0545236600149088	0.127015388382965	0.122920969629518	0.073961848418253	-0.00148803920189427	0.0669114321995535	0.0700251976527138	-0.0473344114718955	0.226387746429279	-0.042367955894935	0.220429340151218	0.141585452749002	0.220158600230799	-0.043572585271988	-0.260924748909801	0.393230508923127	0.0641127083444805	0.158039458489833	0.0881779498209402	0.259348327320112	-0.0788214414380367	0.336736769514031	0.391916129283168	1	-0.0162957512317857	0.0732369485643814	0.43537921136347	0.0744889745551539	0.32642112102543	0.0498694746148249	-0.0921579842195118	0.201277891087796	0.435353479733396	0.0551699150867163
"Methanobrevibacter"	-0.0793014332690011	0.0596518266056752	-0.0541202240777165	-0.0248125139809059	-0.0100391373717397	0.0742687334330677	0.0145576063142946	-0.0436340660618376	-0.0581895331046101	0.140053811713647	0.00471765845478839	0.273378217373147	0.00880521139929662	0.111543664666048	0.103016779240058	-0.0138462463508094	-0.0485941387972823	-0.0771141322747237	0.010116896478478	0.419717053960449	0.11578387023669	0.132762850541782	-0.156989589235099	0.125133522960133	0.277071797130819	-0.176309657136623	-0.0439942895510405	-0.103761352842532	0.16467761361488	-0.0418757550121978	0.0527276157909564	-0.0228997162760357	0.0358217812038836	0.173586602246332	0.0967720493329983	0.0280839729211854	-0.0247730505825474	-0.24545722162886	-0.029981270758981	-0.0162957512317857	1	0.320910045974216	0.133771544774816	0.10385111663435	0.073926430627873	-0.0278399119077872	-0.0229808954689116	0.0614607425755438	0.059750377978169	-0.22265507341701
"UCG_005"	-0.212424496325027	0.33838322972129	0.376377611190955	-0.0498548746073334	0.275300542823929	0.0680352905771803	0.311790005874929	0.136037593086805	-0.179418877218302	0.132197975563833	0.00174455298805753	0.61783771407855	0.0228532576160697	0.466791058919816	0.333789393540464	0.193448689791406	0.0767282155107504	-0.0606884896758945	0.145247963977744	0.712746066251413	0.508421378639409	0.349479954767394	-0.118915276771906	0.384724206397168	0.689367164623333	-0.285327514538037	0.00582894282408995	-0.101919574812322	0.574194514329014	-0.245238686339093	-0.189992271881246	0.150653880761598	0.278907514388628	0.597363863709106	0.42693288202698	0.467017632500179	-0.0609228332143847	0.0795654617176263	0.258211165322842	0.0732369485643814	0.320910045974216	1	0.419144765235187	0.384024830501633	0.234289247918681	0.139725368154561	0.0570959963617786	0.319700382231668	0.118650958664158	-0.0927164545131669
"Dorea"	-0.133770347936103	0.549279200751954	0.504303240756756	-0.0944831451962025	0.0799672397913139	-0.0860346031528449	0.570941206026914	0.363769616253842	-0.162618447921565	0.251117196192625	0.0726719257192329	0.444703235614163	0.104777868651266	0.580795177485564	0.40534741111148	0.127585337774447	0.089504593794329	0.145356248977541	0.185172178946061	0.381079897189459	0.181819346263251	0.305874736702864	-0.278968346416533	0.116530254025389	0.568006869117321	-0.360135115440427	0.188723180987581	0.0365642376341436	0.652186307640381	-0.397664412405383	-0.390346818770335	0.387285270577318	-0.00236482602505508	0.419799800779375	0.353666151653112	0.552094902136526	0.00567057382009851	0.338028430757647	0.56922016506414	0.43537921136347	0.133771544774816	0.419144765235187	1	0.10515446937616	0.545105201042947	-0.0413862061581525	-0.240333831536331	0.281117742998217	0.399008186968276	-0.16917083065968
"Phascolarctobacterium"	-0.048945328636879	0.014793005546048	0.222042454208959	-0.0584646518924756	0.301651643673435	-0.103610944360372	0.0677580416433926	0.0564776990368074	-0.110500609263265	0.0942797940988	-0.13871995326186	0.243848231065978	-0.0571184671787622	0.0809952583316441	0.0950552363607286	0.145528940201861	0.0195097736265491	-0.0204032962887627	-0.147240507679168	0.349223611090754	0.333440834545095	0.200812489936182	0.0814746504622534	0.363111813344815	0.335986400403636	-0.0516976723566163	-0.071800023777679	-0.175951954709399	0.17500041848448	0.030942219363064	-0.0807532087512414	0.0392567994948552	0.268658232357907	0.249091152460112	0.159269314750732	0.184737484809286	-0.144278349584998	0.189527485214756	0.106937992096714	0.0744889745551539	0.10385111663435	0.384024830501633	0.10515446937616	1	-0.0024384361101894	0.214937490037437	0.1975490275855	0.153503279920699	0.0200344891537169	0.10737144542818
"Erysipelotrichaceae_UCG_003"	-0.178764684974643	0.396278134192098	0.405120503163894	-0.159799280658834	-0.012265632493145	-0.189997068468069	0.41835435149912	0.200956448174925	-0.0573423926781376	0.0601429497515133	-0.0197550137181262	0.293654587123728	0.240408100344027	0.508638624466901	0.132083629584477	0.17697749821723	0.0808386770637118	0.111999805512584	0.103513355950299	0.165500418038214	0.035755368231565	0.198017180063699	-0.194632399978237	-0.0677902320005681	0.38426393604208	-0.358822319392713	0.201622274878086	0.0294065032787536	0.471582695914196	-0.470703467847298	-0.396096283096383	0.458223914092585	-0.129281032428975	0.377810316954	0.400848788407684	0.519086237548054	-0.0437642045693107	0.316861863578935	0.45018359584465	0.32642112102543	0.073926430627873	0.234289247918681	0.545105201042947	-0.0024384361101894	1	-0.213945295359801	-0.238113983460491	0.352790080040122	0.367253005507314	-0.173328987033087
"Incertae_Sedis"	0.241827161626391	-0.0266394622367456	-0.0383538601379049	-0.0539609488751731	0.376120680534832	0.242434695963973	-0.107070766662433	0.203878785727698	-0.140298675457811	0.0959751861576357	-0.127341744311655	0.343561726259775	-0.0444618635661275	0.0327853542400857	0.101666475256336	-0.045446331013461	-0.0379196621831679	-0.135947790244	0.0040764434221559	0.313510997489076	0.37639284977953	0.195302054752404	0.17542717500255	0.266227813946182	0.112791888937132	0.198890508470501	-0.04875677136258	-0.0861937214921878	0.0059525487174714	0.298134162125607	0.159386311361648	0.0152093426607902	0.475659496778935	0.0347386919363813	0.0315297100753495	-0.00157214350791721	-0.0540080950914963	0.0373504098408582	0.0555386072804695	0.0498694746148249	-0.0278399119077872	0.139725368154561	-0.0413862061581525	0.214937490037437	-0.213945295359801	1	0.308102400773451	-0.0518275622687097	-0.0112926212532429	0.311989505503588
"Eisenbergiella"	0.202799254016969	-0.170731341526292	-0.125499729955283	0.116391097127063	0.240370550283375	0.151877186365413	-0.14908778189942	0.0294702328576591	0.0736644516557634	0.000876078135399784	-0.220061058594836	0.113292205399538	-0.0849170089579055	-0.152671719030847	-0.212657719863308	-0.0799741067272197	-0.0390277460576441	-0.15322373398445	-0.00353666583681381	0.114743287494791	0.356334227312187	0.189905145636668	0.428363348348081	0.225986064939838	0.0437918148718509	0.257290495998442	-0.151980375920083	-0.235373736724152	-0.2124979248135	0.372924445236364	0.213277601777145	-0.154966143781011	0.497206561820408	0.0349370408492328	-0.227137138610824	-0.117956395816976	0.0476988567025373	-0.0210080376686588	-0.153800026100391	-0.0921579842195118	-0.0229808954689116	0.0570959963617786	-0.240333831536331	0.1975490275855	-0.238113983460491	0.308102400773451	1	-0.153989963631284	-0.131270976849156	0.391483738754416
"eligens_group"	-0.192993654041767	0.215067841836426	0.447789564165131	-0.111434929550596	0.237224513722769	-0.101208284856028	0.328027995276215	0.0938787918356971	-0.132848586477094	-0.00907974300161097	-0.0260488936127409	0.331579441732693	0.125464636968172	0.448216459511026	0.243908965924472	0.206628198886568	0.0552273610571318	0.0386502284444666	0.199485125419773	0.219724345737878	0.277705226466777	-0.00036907870607148	-0.0589588680894578	0.168208037021679	0.330405674751094	-0.24750280362709	0.144685069527651	0.195025435641048	0.385712569040378	-0.259120641456299	-0.275265481867983	0.304948790119013	-0.0760345925345299	0.437965171010084	0.380880922655263	0.368717957447566	-0.190712927232111	0.356727247694248	0.271554385074442	0.201277891087796	0.0614607425755438	0.319700382231668	0.281117742998217	0.153503279920699	0.352790080040122	-0.0518275622687097	-0.153989963631284	1	0.156146219633745	-0.00522625791416944
"hallii_group"	0.0170199258878092	0.180355966444872	0.16642728551069	-0.0522755855600394	-0.0217120836817686	0.0651372690768203	0.190204525388424	0.305587961960124	-0.0349947407959493	0.121859202923717	0.103990972061553	0.148877241865644	0.189955536688691	0.273802467859226	0.0902012930853536	0.0967313538972873	0.0986969571634854	0.191528256124118	0.0406100063190191	0.112377340936499	-0.0595244344709069	0.223341088585213	-0.0377909637619453	-0.123943391034794	0.186537978943863	-0.115351669462925	0.263982133077403	0.00111531412293348	0.234113504733493	-0.0696371486958978	-0.219252212898037	0.345289212136145	0.019558164396349	0.147565305993593	0.203283515066024	0.214177091737937	0.0246130600348643	0.173166133783849	0.259753275387256	0.435353479733396	0.059750377978169	0.118650958664158	0.399008186968276	0.0200344891537169	0.367253005507314	-0.0112926212532429	-0.131270976849156	0.156146219633745	1	-0.0723573102893932
"Flavonifractor"	0.152980865987782	-0.165184234154634	0.109657442861547	0.0955080869721085	0.512033937438859	-0.112221898254368	-0.0842628970767701	0.0488880026508972	0.0533293610279894	-0.15283347616965	-0.140331140878586	-0.0305518862915603	-0.0504407469817008	0.0221042147903621	-0.244750934075247	-0.105367003614161	0.02794547200558	-0.0897012302350742	0.0546920134565959	-0.174791769328649	0.177442378827335	0.135109531684342	0.396898995051963	0.269627037512424	-0.200702977984811	0.320281474504868	-0.0934077941153121	-0.0208896743393423	-0.225278143151621	0.184514629811845	0.066324936746457	-0.0459148894212884	0.299076758838702	-0.0393564920316966	-0.294948926706396	-0.00491158713125651	0.0491334500257923	0.106125490901925	0.0193366140223804	0.0551699150867163	-0.22265507341701	-0.0927164545131669	-0.16917083065968	0.10737144542818	-0.173328987033087	0.311989505503588	0.391483738754416	-0.00522625791416944	-0.0723573102893932	1
