d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae.g__Eubacterium_brachy_group	1.97356661817			0.00870947291541
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas	1.10423546238			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae	4.03076988425			-
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae	1.69130246104	AD	3.66459735159	0.00703123083953
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae	3.41958484503	AD	3.2709403199	0.000590810794148
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Eubacterium_coprostanoligenes_group.g__Eubacterium_coprostanoligenes_group	4.39933297702			-
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales	2.61328868541	AD	3.05901419461	0.0204044426922
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG_009	1.53650343419			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_ventriosum_group	3.0055236705			0.000717697689103
d__Bacteria.p__Bacteroidota	4.98379053112			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas	1.90397990441			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	3.70425727913			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Alloprevotella	2.05766211604			-
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Slackia	2.76463826734			-
d__Archaea.p__Euryarchaeota.c__Methanobacteria	3.7019162501			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	2.49181745568			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	4.00891600278	AD	3.61493565489	1.03322277209e-06
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae	2.61328868541	AD	3.08256994152	0.0204044426922
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae	3.45919683906			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG_010	2.81083125549			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae	2.60762273948			0.0245579600422
d__Bacteria.p__Synergistota	2.61328868541	AD	3.04345428209	0.0204044426922
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_ND3007_group	3.10648426602			0.000140004154422
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia_Shigella	5.01062617795			-
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	3.00452865946			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales.f__Selenomonadaceae.g__Megamonas	3.34104821383			-
d__Bacteria.p__Synergistota.c__Synergistia	2.61328868541			0.0204044426922
