	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825859_2	31.591294330617956	31.689665103266684	35.276022381305026	34.48734880276475	36.53497078910557	36.546161441619354	35.3624208014482	35.44022052168189	34.70704764255739	35.351900765243144	35.15359581996215	35.96844400559532	36.06117008146136	36.365234921418576	35.05290051839053	35.359701308318925	35.77853616391015	35.31476590142351	35.848646424751095	35.558582243067555	35.531819303875594	35.44890150580103	35.822640500287996	35.88144491072163	35.73390109437999	35.95049370525796	35.73947996379495	35.40069118736115	34.82006089031515	34.93130914177569	35.13714309224059	35.560289640418	33.97361968238295	35.38320579280836	34.729601744425246	34.57489508763268	34.61642392824817	34.605936805726984	34.51324364354481	34.70826956307084	34.63258043281495	34.57675059656052	34.81110836830412	35.05450094626841	34.56997860610549	34.64027812062865	33.90436929153295	34.079943223895334	33.20123426314491	33.49613675635645	33.06956718505719	32.89277956060232	31.66478647247593	32.89543734057434	33.44399325269481	32.12283798239118	32.12563153130914	29.087887764338028	29.532547519131082	29.229939109684853	27.923771908170824	27.94517814531391	27.24131490167037	22.34214597218794	24.103423023121863	22.969073479799228	22.33569386159796
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825860_1	33.701963092185466	37.43824877044012	37.29099583841271	36.89093698768338	37.24912774811888	37.32248097860356	37.23288074320064	37.31472529320274	35.69761234183866	36.93049308503931	37.09149186598849	37.23412081214006	37.124322165706836	37.03705494135945	37.17669931480937	36.868910000420364	37.03074109882719	36.69010046660221	36.71548194543696	37.13424271722225	36.590974820295095	36.89970994997689	36.61398965908613	36.92340157215519	36.46741351044601	36.849808735129685	36.48990709992013	35.8089158854933	36.41180797847745	36.23491109336248	35.87959981504057	35.557303795872045	35.711181638572455	35.565963260330406	35.48567825465552	35.51420404388583	35.5864811467485	35.36358821303965	35.72129976039346	35.85314641220732	35.330934465509266	35.503379713312874	35.286951952583124	35.372916053638235	35.040258102484344	34.88052461221573	34.8773508764555	35.16533271680188	34.93324225482367	34.77234015721552	34.458808693093445	34.4444407078902	33.93251082433058	33.96938921350204	34.2609483374669	34.2976543780739	33.80577577872126	33.616204968683	33.94920761696583	33.153360797007025	32.708348396317625	32.7611627222666	33.02420026062466	32.327424439867166	31.959451847492538	31.262844171675983	27.796404500679586
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297
SRR11825860_2	31.78691832359494	31.74662659212241	32.02692420866787	35.53514229265627	35.379124805582414	36.327798562360755	34.92364117869604	34.77935180125268	36.34013619740216	35.669628820042874	35.84903106477784	36.203678170583046	36.51754592458699	36.28886460128631	35.56213375930052	35.63506662743285	35.52396485770734	35.40660809617891	35.62257345832107	35.321615032157716	35.519773845054445	35.61341376266341	36.126722434738745	35.53795451679348	35.39250493925764	35.89626297868763	35.33476817016268	35.53181302282567	35.345117491277485	35.19908781369541	35.05274706797259	35.367480768422375	34.697645970826855	35.31903821093783	34.67073857665307	35.03293959392996	33.978431207701036	35.12012694943041	33.8899911723906	35.00017234856447	34.48835596283997	34.34800117701458	34.47629576695111	34.68893606288621	34.57623691622179	34.33313716423557	33.96910757072597	33.86899827651435	33.06067089831434	32.90822649123544	32.6946992307369	32.427268905796794	31.125604270881503	32.41177014586574	32.50880659128169	32.27738870906722	32.10531338013367	29.445869939888183	28.75204085922065	28.533116146117955	28.49853293539031	27.400403547858254	26.461915170877297	22.529114296523602	23.753457480348057	22.25257471940813	24.464063222497792
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825861_1	33.38225180090712	33.84676726054605	37.31323926125752	37.15492247947114	37.256899771736876	36.98179823911303	37.207734266148876	37.499614620697834	36.492944594314174	37.21258115198766	37.21187561141909	37.518210654255476	37.15200249014318	37.18559570746746	37.311653277206304	37.15994130376782	37.12473838674295	36.85751934307651	36.855841460884	37.12271662763466	36.58835561616222	36.955396792458416	36.77731301692704	37.02750718880621	36.67721518987342	36.798612634512196	36.5306257966976	35.892763762487775	36.76380102570184	36.437950967894935	36.12512080158895	36.01968991788456	36.103317226454806	36.07660747635846	35.95674562001601	35.867723001215424	35.879029437049766	35.65492544392732	36.09747724779889	36.189908991195566	35.54937301751993	35.38776865384045	35.54813091038449	35.54714671093588	35.22580855542051	35.44811905255981	35.31883911896362	35.1780007707586	35.15502327098094	35.32287670826787	34.929938042866034	34.92185693534521	34.65911718495242	34.17437524086206	34.59133785906975	34.70956630006226	34.15297779622328	34.3090682714256	34.4797794444609	33.81130940029051	33.494157056887914	33.21159398808288	33.41843595292444	32.75871105445706	32.36289686656983	31.56934752319687	27.261353867133074
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
SRR11825861_2	31.73300625500252	31.128612930957814	31.589289419855927	30.918017964604392	31.991417899386356	35.31426199863635	32.9485518631607	34.844321584205375	35.60049506418048	35.12431150505439	35.166095514777815	35.59902172946373	35.93681558118163	35.70586369430528	35.549903655174454	35.09911066314884	35.415776835739486	35.72718999199597	35.07607387424777	35.11230545756381	34.99792191622447	35.085154003498054	35.598582989950486	35.85964485815077	35.37289597723297	35.900275694423854	35.24723268016482	35.62419589126374	35.07235348175377	34.41220763051019	35.18037233569502	35.273749740610086	34.50262057925473	34.850549906619634	34.91414934930187	35.087733080366405	33.90985978122313	34.84685915868734	33.169691400112654	34.6642160495657	34.179749799899206	34.003462484807166	33.76327335250348	34.594038478641096	34.42666528325379	33.77800966412711	34.341247443156554	34.003459520350994	33.35633652506448	32.81383511694779	32.3404085020603	32.857836539886755	31.150037055702132	32.892179764622185	31.92967717072303	32.0880650994575	31.812726410340026	29.73503097856699	30.181350606231284	28.26504313283728	29.612462573740846	26.26615776835739	28.574787300269765	23.26935345210921	23.31736578424688	21.680191503868613	24.596475261613257	25.771959209083093
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	295
SRR11825862_1	36.91565605000373	37.09452897377792	36.94138008317354	37.0326468610703	37.550489329382174	37.67370570510745	37.66962173469134	37.45289737779217	36.69039021839281	36.99453644445551	37.09740269442439	37.13979629952437	37.25605000373533	36.995921010035616	37.4469756206888	37.06867544886321	36.93199193166821	36.77156660109072	36.767402943446974	37.175735239186196	36.906108524043134	36.592215553950744	36.63595886146873	36.99649874243594	36.83086883980377	37.03490798615435	36.591851980974674	36.06911870906691	36.78486938765345	36.29481285952636	35.68070822023558	35.78924222426974	35.832771372363474	35.73988594765545	35.58121871653759	35.64327016460393	35.21524018228454	35.47305326593123	35.71049630201459	35.69928530517718	35.227930373284856	34.939761436362275	35.03980377020196	35.11489902134123	35.07966232537291	34.97974450282641	34.69724830042085	34.78438628383594	34.78961077769754	34.88308887616107	34.35818910775207	34.17103867320766	34.32555718803695	34.22039993027367	33.907702268595756	33.37880817790174	32.61497123789128	33.18741439848594	33.171994919939245	32.71833055258112	31.973479094553873	31.855716313469635	31.696834922927508	31.208606220584205	30.62020569265632	28.77609383171054	24.103630749308962
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825862_2	31.199890430062005	31.56112259381926	35.13382473790373	34.40010458948627	36.170107328734716	36.37062031526259	35.2477525711582	35.373185247901986	34.4889309460368	35.18434644022213	35.13244515277536	35.909161540951764	35.572044724456504	36.32304205991483	34.99234504569564	35.03801080758025	35.561077769753716	35.107532933237046	35.61287446771422	35.039011878377366	34.67113579201634	34.52914311328038	35.53887491595488	35.236461887093164	35.30421595238688	35.68415469283063	35.163169559479044	34.76745772841597	34.45706601588764	34.8152700649949	34.31730457952536	35.3040914410937	33.40927858156735	34.9355380132978	33.627586722115694	34.170764748362686	33.89636178001344	33.89572926264412	33.671887840227114	33.73111039171253	33.5857808103195	32.74665438155241	32.51998406255448	33.52919789824937	33.2372637398212	32.30971935154518	32.74207236596359	32.41058345991981	31.607047339193667	30.406031327041365	30.94770027641507	30.66304255796001	29.26480563787136	30.251497870856888	30.896625743954974	29.37883308016037	29.810304554623105	26.468202305949156	26.689140125009338	26.82779590108823	26.077027666409343	24.455019050227854	24.763812037751826	19.32532808725751	21.483447468685412	20.043743307517992	19.54914460741589
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	295
SRR11825863_1	37.033919307752086	37.32629743977485	37.29731375884737	37.56648394346082	37.75830130426564	37.82122529561254	37.670426144120306	37.71675802826959	36.504946128158274	37.030336252704096	37.264259760989646	37.113616029235715	37.12400394850146	37.04865897969042	37.48874887110663	37.0981832692752	36.86540650662634	36.55734778316846	37.03534328859765	37.229315523071435	36.945796316132146	36.977531346481	36.42369520929158	36.8011341440363	36.487690336672756	36.79085123810724	36.503895994791336	36.18707495851972	36.840018482347254	36.54345241845714	35.96203557851847	35.84781047192994	35.829508747610944	35.99421166488143	35.81862096486254	35.54385987020352	35.62967256841619	35.696645874026004	35.90119925230504	35.967958330708	35.37697687606327	35.50474870308529	35.638791926574676	35.47123264654611	35.313502614832075	35.166068090647514	34.981580660743916	35.40637640980405	35.08130132526831	35.06303320521706	34.89298720937559	34.47070757986265	34.501417680045364	34.4989645685002	34.578501669712054	34.40507844496251	34.291706046667926	34.16005292672169	34.02951714867788	33.55380673345515	32.73939890366076	32.95842732026967	33.249713313590824	32.794602314493936	31.86567114023481	30.54621636947892	21.487093860920336
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	295
SRR11825863_2	33.77344422741688	36.030705899649256	36.560624199273306	36.25322916010333	36.44330329951904	36.285153214458234	34.5375842732027	34.867116123747714	35.35780144078298	34.7093188834982	35.76040577153298	36.22689181526054	36.05381303425535	35.85978619284649	35.40619158633147	35.582277949299566	35.70821414319618	35.61940646462101	36.06255014386827	35.15275660008822	35.74520824144666	35.00801461785646	36.25219582887026	35.850158570138404	35.218188309915355	35.904072417196986	35.12064352172726	35.1129145401466	34.73805053241762	35.373515636485834	35.41010228298994	35.18400856908827	34.31466616260265	35.439648835402096	34.33439606830068	35.0668178858715	34.08924873458929	34.99853821435322	34.09636443828366	34.46010543339004	34.24914204103921	34.22754289794804	34.16083842648016	34.437393148929914	34.28205322075904	33.61228656039317	33.297599395123186	33.554432612941845	32.135005145653494	32.973293008212046	31.93364417280994	31.564085438850736	30.6688635456703	32.14040703169302	32.07420242370781	30.84751643458719	30.748505660218846	27.363224329489846	28.118757482200238	27.523600697288554	26.502404805410286	25.94506122277529	23.87810471929935	20.96358557536807	22.45487996975616	21.96051078486968	18.62199399323714
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	295
SRR11825864_1	36.826558326412425	37.004556575609975	36.93517541693789	37.072119593275126	37.55931404457812	37.69971493344706	37.67367735853292	37.4664317299275	36.67686471684137	37.034872393436736	37.09713811137797	37.190397521941144	37.24719983838746	36.94210230971246	37.39386770218401	37.0792125878207	36.930425804134586	36.650360261273605	36.74332338219119	37.21047787928442	36.803806873021934	36.9051558887567	36.80564297097708	37.039788108011045	36.6035554757469	37.02856950461269	36.591744293057396	36.13528315862719	36.77189737604094	36.66569998428766	36.10212116450809	35.943076474153216	35.9652129020673	36.00272945612893	36.00275639155125	35.98588583870171	35.89567013086126	35.97995555655316	36.13605081816345	36.06530942066396	35.59237278624498	35.87611052501627	35.78371753720455	35.707714753877575	35.46887836412201	35.47857511615901	35.40896051716011	35.613072658301725	35.23565800992122	35.144472626877054	34.92471998383874	34.3460752845054	34.50436578303517	34.57302866377859	34.68469843550089	34.6865480011672	34.52217907566609	33.75354537496353	34.337083342685915	33.729465107405	33.243927184574986	33.113178155372495	33.380507732710825	32.860479001593674	32.270139839734234	31.440641063051334	26.99259275886063
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825864_2	31.583376355188435	31.53047069650513	35.52221050032547	34.182509932436986	36.37480640165204	36.43911472245292	35.23238535610873	35.28219344122466	34.631074498888914	35.21233193418779	35.01889519876097	35.845534331440376	35.819299230095844	36.230275414693274	34.84466790868892	35.22671096047227	35.56156764157931	35.110421763821236	35.64429081277637	35.179309106417364	35.08457722610042	35.1351350138044	35.41052277165496	35.681138470516935	35.46574936589527	35.74345357006577	35.456012210724786	35.23174339520999	34.585508742789166	34.790621983793855	34.98764113038989	35.45045004601469	33.67788377365267	35.14027070099436	34.33834930753518	34.50428048753115	34.49733563780835	34.54725146461359	34.07293214518192	34.60870911988507	34.3964445242531	34.05507396018047	34.09511346546655	34.69665776301318	34.069897420933316	33.94946016924424	33.85376310296065	33.547956274831094	32.64912123184665	32.9602074027519	32.94990011447554	32.27670310430742	31.083477363022155	32.22584004848376	32.99265560817939	31.633956589077684	31.772566272362006	28.782204664317298	28.21266862696685	28.159480146349132	27.753572310385852	27.412569863751656	26.279724360844874	21.69481717582097	23.29892482772553	22.41797939440192	22.381321406926894
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825865_1	33.64777433324656	37.33381451593819	37.26691435738458	36.98421563291289	37.25162694938117	37.367016115673145	37.29756016754621	37.381475258537044	35.8173083749438	36.99393236623518	37.084790685566894	37.334008566628015	37.17390254869015	37.09131268192252	37.23718200534823	36.952078945500155	37.09562912653525	36.70203753224318	36.844944032941285	37.204922261400476	36.6371536076863	36.92581110821875	36.517571053316615	36.93720330359467	36.50137965307523	36.90857846037343	36.50961970797737	35.96158742930165	36.641616773552315	36.544752348723286	36.016276593227154	35.806734978820074	35.714911138982885	35.80736919326976	35.73349740871335	35.63998390799158	35.74063468774404	35.552571171640196	35.89150673261235	36.01568024232672	35.43655725678586	35.48621056866318	35.38536573822089	35.42436992687602	35.217379369098616	35.203753224317865	35.131845611378	35.361989729512274	35.131050476844074	35.11163594197411	34.696466857562065	34.64098255910263	34.11690370826135	34.0832051494427	34.295846841943344	34.52290034787136	34.030981849161094	34.00128736067397	34.29369808552429	33.74160020824952	33.0854532976785	32.95812764749036	33.4713349267577	32.85950730056559	32.07101308658921	31.162273706131526	27.994754320783144
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297
SRR11825865_2	32.09181910689353	31.635161038407837	32.21284047613413	35.21468632415931	35.57623588991173	36.36292211941217	35.022410488203136	34.88470549258111	36.46991031071775	35.692888752159405	35.899940838204316	36.287928627209695	36.61554298696074	36.43536928792862	35.77244480204463	35.858489717679916	35.722876683153096	35.559774711882056	35.74876115199849	35.321508862437	35.728674539129614	35.83236386870814	36.21180869441749	35.68716662328135	35.60281610147431	35.91866909624441	35.63980878907637	35.78742456871051	35.39897295122701	35.38471259199659	35.20656459284852	35.32660150980903	34.88671699363419	35.46845256407222	34.84548832146154	35.000785668646614	34.31581986416451	35.20062001561871	34.13374825472703	35.0123671817687	34.86014624795892	34.700272144260126	34.534216816148806	34.817899992900585	34.67047353101262	34.53008022339494	34.296864424829025	34.05327874671652	33.174593558463684	33.15461580329886	32.74819793170362	32.69639586340725	31.525072769008688	33.10715384433349	32.8800151454197	32.69048914972667	32.20241853420735	29.719502094327567	28.913661641858152	29.02801902643349	28.545916652862246	27.641900750171565	26.692694701469577	22.70810043306434	23.91429585630783	22.476512767115505	24.459057670918426
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	296
SRR11825866_1	33.16307554298135	33.810806148325774	37.4165473459037	37.29958424620905	37.23056221643349	37.01200683147308	37.2447944520158	37.54898476719513	36.54179101902807	37.24740283264616	37.24027463901875	37.51032138975624	37.15600600341573	37.156050856521816	37.32471578656822	37.13869270446979	37.13461797229458	36.738937671433746	36.86013766453327	37.12519536977936	36.57679714320217	37.050687460106616	36.84612969448134	37.011206376041535	36.62920282229545	36.84339710524954	36.62470026049304	36.08125657701795	36.66956026704849	36.66688633187848	36.21266927734746	36.03338796211638	36.124757189435364	36.04569496437629	36.04046440215985	35.978556765055984	36.05629064812739	35.81818275915607	36.16545275760346	36.26666206634809	35.79001845877828	35.799299601497395	35.666275639588044	35.84418720996429	35.49022029775562	35.5958424620905	35.527983162834026	35.55713423154553	35.531188434799105	35.522162609760734	35.01656114685942	35.08157744923837	34.40388151879518	34.6394603826315	34.93095726879086	35.07013990718857	34.61146169372229	34.51357496506633	34.759138820363304	34.20407818241413	33.72629599599772	33.53453516656029	33.96894439939966	33.45850915175876	32.983145582831604	32.30720927424225	28.18820622078079
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
SRR11825866_2	32.4588472751738	31.705522107405937	32.20925699104663	30.89437093518726	32.015819345489675	35.77216347232046	32.84118550209602	34.810892404299	35.6143495437059	35.151455138268325	35.082077733883075	35.52630634671451	35.92208325426536	35.67008815360464	35.48917832559905	35.103403660703506	35.34651784636087	35.693404868287125	35.02328911277106	35.11155312505391	35.15458450497697	35.197081097866025	35.567084720616904	35.86865975468801	35.35230389704487	35.8813324822744	35.38111339210241	35.735242465540736	35.00796315144824	34.42028050442493	35.332879051874336	35.22907516345507	34.59218520882571	34.8159297531354	34.942201597460624	35.11811892973588	33.969627546707606	35.00962271637311	33.35400141459796	35.08753256162989	34.48735314920559	34.34570358997361	34.27242051512068	34.776086393982794	34.67010195456035	34.34096296168509	34.266593061569516	34.10967274483758	33.754484448048025	33.287711974054204	33.055769662049094	33.404464609174184	31.837918125830214	33.31202925802612	32.41088550382114	32.66955336657064	32.35219003916021	30.389494022461054	30.67296565287146	28.334379905808476	30.052974968516573	27.70800972967378	28.86055169320476	23.984822398951128	24.03506822847482	22.35157589663084	25.15829696206462	25.703201821726154
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	295
